Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8671896742,EPR9355,NY,PAS,2019-08-03T00:00:00.000,74,4DSD,MAZDA,T,70217,19360,17325,20210503.0,122,122,122,362593,T303,A,1053A,,R,F,387,Mosely Ave,,0,408,C3,,YYYYYYY,,,GY,,2006,,0,08-P,,,,
8779061825,ECD4333,NY,PAS,2019-10-25T00:00:00.000,21,4DSD,PONTI,T,36630,0,0,20191228.0,0030,30,30,365881,T103,EE,1110A,,NY,I,S,W 143rd St,15ft E/of Riverside,0,408,D1,,  Y  Y,1100A,1230A,RD,,2008,,0,06,,,,
4668891058,GJK3423,NY,PAS,2019-10-15T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0E-8,,0,0,0,,,0346P,,BX,,,SB BAILEY AVE @ W 22,5TH ST,0,1180,B,T,,,,GY,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8767953396,JHS4729,NY,PAS,2019-08-20T00:00:00.000,21,SUBN,TOYOT,T,56820,26430,26460,20210528.0,0040,40,40,363053,T201,D,1151A,,BX,F,3150,Park Ave,,0,408,D1,,  Y  Y,1130A,0100P,RD,,2019,,0,09,,,,
8648689247,JBN6742,NY,PAS,2019-08-31T00:00:00.000,71,VAN,FORD,T,50320,26220,26250,20201022.0,0040,40,40,365877,T201,I,1010A,,BX,F,645,Melrose Ave,,0,408,C,,YYYYYYY,,,GL,,2002,,0,59,,,,
8753498744,DPB5726,NY,PAS,2019-09-19T00:00:00.000,21,SUBN,NISSA,T,18830,88030,94930,20200508.0,0075,75,75,357358,T301,M,0836A,,K,F,450,Belmont Ave,,0,408,D1,, Y  Y,0800A,0930A,GY,,2003,,0,B,,,,
8752360921,JHV6642,NY,PAS,2019-06-26T00:00:00.000,20,SUBN,TOYOT,T,83330,18950,38830,20210609.0,0081,81,81,362209,T301,B,0859A,,K,F,11,Marcus Garvey Blvd,,0,408,D1,,YYYYYYY,,,RD,,2007,,0,11,,,,
8485338911,BHK4221,WA,PAS,2019-07-22T00:00:00.000,31,2DSD,CHEVR,T,13610,0,0,20190088.0,0014,14,14,330068,T106,B,0103P,,NY,I,W,Broadway,60ft S/of W 42nd St,0,408,H1,, YYYYY,0700A,0600P,WHITE,,0,,0,08,,,,
8744883912,JBN1800,NY,PAS,2019-10-26T00:00:00.000,38,4DSD,HONDA,T,0,0,0,20200812.0,0045,45,45,364848,T201,Y,1022A,,BX,I,N,St Paul Ave,30ft W/of Westcheste,0,408,I4,, YYYYYY,0830A,0700P,BK,,2014,,0,06,,,,
8731842604,T696289C,NY,OMT,2019-07-27T00:00:00.000,40,4DSD,TOYOT,T,9920,12550,12550,20200630.0,0050,50,50,365816,T201,N,0517A,,BX,F,3442,Bailey Pl,,0,408,E2,,YYYYYYY,,,BK,,2016,,0,50,,,,
8755566900,JBT2242,NY,PAS,2019-09-19T00:00:00.000,38,SUBN,CHEVR,T,47520,22920,40320,20200819.0,0049,49,49,358596,T201,E,1059A,,BX,F,749,Lydig Ave,,0,408,I3,, YYYYYY,0900A,0700P,GR,,2011,,0,01,,,,
1460334747,JCB8594,NY,PAS,2019-07-30T00:00:00.000,21,SUBN,VOLKS,S,95030,66430,66330,20200831.0,0094,94,0,867970,KN01,0000,0829A,,K,F,133,WYTHE AVE,,0,408,5,,BYBBYBB,0800A,0930A,WHITE,0,0,-,0,,,,,
8749406644,HNF2476,NY,PAS,2019-06-27T00:00:00.000,38,4DSD,ME/BE,T,35630,14230,14280,20210119.0,0070,70,70,359576,T302,S,0102P,,K,O,1318,E 18th St,,0,408,I3,, YYYY,0800A,0700P,BLACK,,2005,,0,05,,,,
8726678184,32108WAW,NY,COM,2019-09-05T00:00:00.000,46,VAN,FORD,T,36420,27000,27030,20200216.0,0046,46,46,362266,T201,Q,0120P,,BX,F,1955,Grand Concourse,,0,408,C3,,YYYYYYY,,,YW,,2006,,0,39,,,,
4669589040,JLH7495,NY,PAS,2019-10-23T00:00:00.000,36,4DSD,KIA,V,0,0,0,0E-8,,0,0,0,,,0648A,,BK,,,NB SHELL RD @ BOUCK,CT,0,1180,B,T,,,,BK,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8760410267,37096BB,NY,OMR,2019-08-27T00:00:00.000,16,BUS,FORD,T,34750,0,0,20200228.0,0017,17,17,358204,T106,A,0719A,,NY,I,S,W 49th St,25ft E/of 11th Ave,0,408,C,, YYYYYY,0700A,0700P,WH,,2014,,0,A,,,,
8733326605,88502JU,NY,COM,2019-07-25T00:00:00.000,19,VAN,FRUEH,T,51090,58590,24040,88880088.0,103,103,103,353179,T402,B,1020A,,Q,F,159-27,Jamaica Ave,,0,408,D1,,YYYYYYY,,,WHITE,,2006,,0,17,,,,
8761785076,GYA2634,NY,PAS,2019-10-28T00:00:00.000,14,SUBN,NISSA,T,13820,15220,10280,20210407.0,0049,49,49,358563,T201,S,0615A,,BX,F,2180,Boston Rd,,0,408,K2,,YYYYYYY,,,BK,,2018,,0,C,,,,
1459835529,XFTF28,NJ,PAS,2019-07-22T00:00:00.000,21,VAN,FORD,S,5430,9380,9430,0E-8,0072,72,0,540122,KS07,0000,0955A,,K,F,5614,4TH AVE,,0,408,D1,,YBBBBBB,0930A,1100A,WHITE,0,0,-,0,,,,,
4664878825,9Y61C,NY,OMT,2019-08-30T00:00:00.000,36,TAXI,NISSA,V,0,0,0,0E-8,,0,0,0,,,0832P,,MN,,,NB BROADWAY @ W 120T,H ST,0,1180,B,T,,,,YW,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1460333627,KCF2596,PA,PAS,2019-08-01T00:00:00.000,21,SDN,HYUND,S,59930,71830,87730,20190588.0,0094,94,0,637045,KN01,0000,1140A,,K,O,810,MEEKER AVE,,0,408,D1,,BYBYBBB,1130A,0100P,GRAY,0,0,-,0,,,,,
8746378807,HSF1471,NY,PAS,2019-07-26T00:00:00.000,21,SUBN,HONDA,T,49420,27600,55620,20210611.0,0052,52,52,365907,T201,N,0939A,,BX,F,2820,Marion Ave,,0,408,D1,,  Y  Y,0930A,1100A,GY,,0,,0,A,,,,
4668320389,JHV1267,NY,PAS,2019-10-07T00:00:00.000,36,SUBN,AUDI,V,25645,40404,40404,0E-8,,0,0,0,,,0609P,,QN,,,SB MAIN ST @ 82ND DR,,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8741727101,DAF7362,NY,PAS,2019-10-04T00:00:00.000,21,VAN,GMC,T,24520,12550,12550,20191123.0,0046,46,46,366530,T201,G,1154A,,BX,O,2485,Devoe Ter,,0,408,D1,,  Y  Y,1130A,0100P,WH,,2007,,0,55,,,,
8745842073,U37JZT,NJ,PAS,2019-07-25T00:00:00.000,14,SUBN,BMW,T,95030,66830,66730,88880088.0,0094,94,94,354144,T802,A,0903P,,K,O,61,Wythe Ave,,0,408,C,,YYYYYYY,0600P,0600A,GREY,,0,,0,S,,,,
4658508140,HGU6094,NY,PAS,2019-07-15T00:00:00.000,36,PICK,DODGE,V,0,0,0,0E-8,,0,0,0,,,1114A,,BK,,,SB OCEAN PKWY @ KING,S HWY,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8497584600,JFJ9697,NY,PAS,2019-08-30T00:00:00.000,68,SUBN,MAZDA,T,77150,27990,28020,20210222.0,0047,47,47,370242,T201,F,0111P,,BX,O,3560,White Plains Rd,,0,408,A1,,YYYYYYY,,,BK,,2016,,0,19,,,,
8764359050,GKC4470,NY,PAS,2019-09-21T00:00:00.000,46,SUBN,FORD,T,34310,10510,10610,20211009.0,0013,13,13,361847,T102,O,0835A,,NY,O,135,W 27th St,,0,408,L2,,YYYYYYY,,,GY,,2006,,0,23,,,,
8743634382,6530079,GV,PAS,2019-08-12T00:00:00.000,46,DELV,FORD,T,10610,34450,34470,20190088.0,0014,14,14,330487,T501,B,0404P,,NY,F,458,7th Ave,,0,408,J3,,YYYYYYY,,,WHITE,,0,,0,99,,,,
4662623029,DBEA15,FL,PAS,2019-08-14T00:00:00.000,36,4D,LINCO,V,0,0,0,0E-8,,0,0,0,,,0352P,,QN,,,WB QUEENS BLVD @ 62N,D DR,0,1180,B,T,,,,BLK,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
1461374212,76254JY,NY,COM,2019-10-01T00:00:00.000,46,VAN,FRUEH,P,10010,19070,19090,0E-8,,0,401,960900,0401,0000,0526P,,NY,F,2035,1 AVE,,0,408,C3,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
8716399171,21897MJ,NY,COM,2019-09-19T00:00:00.000,14,VAN,FORD,T,65490,54102,9540,20200430.0,109,109,109,358580,T401,YA,0740A,,Q,F,40-34,Union St,,0,408,C,,YYYYYYY,,,WH,,2008,,0,A,,,,
8750367511,HVX5502,NY,PAS,2019-07-07T00:00:00.000,14,SUBN,BMW,T,29610,27050,27885,20200125.0,0001,1,1,363147,T101,N,1127A,,NY,O,20,River Ter,,0,408,C,,YYYYYYY,,,WH,,2015,,0,H,,,,
8714329232,ESE4248,NY,PAS,2019-09-27T00:00:00.000,20,SUBN,FORD,T,42820,28020,0,20210528.0,0052,52,52,367951,T201,D,1013A,,BX,F,3600,Jerome Ave,,0,408,D1,, YYYYY,0800A,0600P,WH,,2011,,0,05,,,,
8751873898,YVA97V,NJ,PAS,2019-10-18T00:00:00.000,21,SUBN,SUBAR,T,59890,41290,61890,88880088.0,104,104,104,367895,T402,D,0952A,,Q,O,1707,Putnam Ave,,0,408,D1,,  Y  Y,0930A,1100A,BLACK,,0,,0,25,,,,
4662632791,JGJ2858,NY,PAS,2019-08-14T00:00:00.000,36,SUBN,TOYOT,V,0,0,0,0E-8,,0,0,0,,,0527P,,BX,,,SB BOSTON RD @ DE RE,IMER AVE,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8762216340,31901MG,NY,COM,2019-09-17T00:00:00.000,69,DELV,FORD,T,34550,10610,10810,20191031.0,0014,14,14,366558,T106,L,1249P,,NY,F,260,W 39th St,,0,408,H1,, YYYYY,0700A,0600P,WH,,2015,,0,08,,,,
8619198373,83568ME,NY,COM,2019-09-26T00:00:00.000,69,VAN,FRUEH,T,17930,10410,25390,88880088.0,0018,18,18,367330,T106,H,1021A,,NY,O,5,E 47th St,,0,408,H1,, YYYYY,1000A,0400P,WHITE,,2004,,0,10,,,,
8766059094,FAY6408,NY,PAS,2019-09-06T00:00:00.000,14,4DSD,HYUND,T,17270,10110,10010,20200626.0,0013,13,13,369633,T102,E,1217P,,NY,F,321,E 14th St,,0,408,C,,YYYYYYY,,,BR,,2014,,0,15,,,,
8748413641,13380SM,NY,SPC,2019-08-14T00:00:00.000,37,FLAT,NS/OT,T,13610,0,0,88880088.0,0018,18,18,363509,T106,J,0255P,0105P,NY,I,W,Broadway,20ft N/of W 48th St,0,408,J3,, YYYYYY,0900A,0700P,WHITE,,0,,0,11,,,,
4669400393,EWV2540,NY,PAS,2019-10-21T00:00:00.000,36,SUBN,NISSA,V,0,40404,40404,0E-8,,0,0,0,,,0123P,,BK,,,SB KNAPP ST @ AVE V,,0,1180,B,T,,,,WH,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8721545339,GYB5886,NY,PAS,2019-10-01T00:00:00.000,38,SUBN,JEEP,T,18710,25390,27790,20191019.0,0019,19,19,365841,T103,EE,1032A,,NY,F,61,E 86th St,,0,408,C3,, YYYYYY,0800A,0700P,BLACK,,2019,,0,29,,,,
4664822261,S14EXV,NJ,PAS,2019-08-30T00:00:00.000,36,WAGO,FORD,V,0,0,0,0E-8,,0,0,0,,,0646A,,MN,,,SB WEST ST @ WARREN,ST,0,1180,B,T,,,,BLK,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4011318152,W10JSC,NJ,PAS,2019-05-26T00:00:00.000,5,WAGO,HONDA,V,0,50750,0,0E-8,,0,0,0,,,0513P,,QN,,,SB WOODHAVEN BLVD @,METROPOLITAN AVE,0,1111,C,T,,,,GY,,2005,,0,,BUS LANE VIOLATION,,,
1461860726,HYJ9757,NY,PAS,2019-10-19T00:00:00.000,21,SUBN,SUBAR,S,52220,72620,10620,20200308.0,0049,49,0,571185,BX11,0000,0849A,,BX,O,778,MORRIS PARK AVE,,0,408,D1,,YYYYYYB,0830A,0900A,ORANG,0,2018,-,0,,,,,
8766064697,35836JU,NY,COM,2019-10-01T00:00:00.000,74,DELV,MITSU,T,10810,34170,34190,20210630.0,0010,10,10,369633,T102,E,1100A,,NY,O,211,8th Ave,,0,408,L2,,YYYYYYY,,,WH,,2006,,0,03,,,,
8752656639,2870680,IN,PAS,2019-07-03T00:00:00.000,46,TRAC,FRUEH,T,13610,37250,37270,88880088.0,0033,33,33,357097,T103,J,1145A,,NY,F,4141,Broadway,,0,408,E2,,YYYYYYY,,,OTHER,,0,,0,04,,,,
4662294368,P74JDW,NJ,PAS,2019-08-12T00:00:00.000,36,VAN,ME/BE,V,0,0,0,0E-8,,0,0,0,,,0405P,,ST,,,WB GOETHALS RD N @ J,ULES DR,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8761682998,FPC7898,NY,PAS,2019-08-01T00:00:00.000,14,4DSD,HYUND,T,12310,17190,17210,20190810.0,0009,9,9,351966,T105,M,0714A,,NY,F,169,Avenue C,,0,408,C,,YYYYYYY,,,GY,,2019,,0,N,,,,
8757003920,T755077C,NY,OMT,2019-07-01T00:00:00.000,38,4DSD,TOYOT,T,28830,14330,14380,20190930.0,0070,70,70,367395,T302,S,0257P,,K,F,1911,Coney Island Ave,,0,408,I4,, YYYYY,0800A,0700P,BK,,2015,,0,12,,,,
8749070599,JHU9747,NY,PAS,2019-09-14T00:00:00.000,17,4DSD,HYUND,T,8780,5680,5780,20210501.0,0072,72,72,354029,T302,Y,0638A,,K,O,650,44th St,,0,408,C,,      Y,0600A,0500P,BK,,2019,,0,J,,,,
4662808261,JCJ1147,NY,PAS,2019-08-15T00:00:00.000,36,SUBN,TOYOT,V,0,19895,0,0E-8,,0,0,0,,,0504P,,QN,,,WB SEAGIRT BLVD @ CR,EST RD,0,1180,B,T,,,,BK,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8732473916,39571ML,NY,COM,2019-07-19T00:00:00.000,19,DELV,KENWO,T,45090,0,0,20191031.0,0001,1,1,347684,T105,C,0918A,,NY,I,N,W Houston St,7ft E/of Mercer St,0,408,D,,YYYYYYY,,,RD,,2013,,0,004,,,,
1458266977,HNY1991,NY,PAS,2019-06-18T00:00:00.000,21,SDN,TOYOT,S,73120,26760,66120,20210222.0,0042,42,0,631989,BX03,0000,0828A,,BX,F,1420,WASHINGTON AVE,,0,408,D1,,BYBBYBB,0800A,0930A,GRY,0,2011,-,0,,,,,
8752426427,GSL8771,NY,PAS,2019-10-08T00:00:00.000,33,4DSD,NISSA,T,24090,18040,18140,20200710.0,103,103,103,368592,T402,S,1131A,,Q,O,89-20,161st St,,0,408,C,,YYYYYYY,,,GY,,2017,,0,19,,,,
8792052400,76BF73,NY,LMB,2019-10-17T00:00:00.000,16,MCY,NS/OT,T,66330,19530,18630,20200430.0,0094,94,94,363529,T301,N,1051A,,K,F,154,N 7th St,,0,408,D1,, YYYYY,1000A,0700P,BLACK,,0,,0,17,,,,
4666912551,HAZ7909,NY,PAS,2019-09-20T00:00:00.000,36,SUBN,INFIN,V,0,0,0,0E-8,,0,0,0,,,1051A,,ST,,,NB HYLAN BLVD @ CLEV,ELAND AVE,0,1180,B,T,,,,WH,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8762412619,KZL7763,PA,PAS,2019-08-21T00:00:00.000,14,SUBN,GMC,T,35130,0,0,88880088.0,0066,66,66,363122,T802,A,1038P,,K,I,E,E 8th St,15ft N/of Hinckley P,0,408,K6,,YYYYYYY,,,SILVE,,0,,0,I,,,,
8709770409,13889MA,NY,COM,2019-10-11T00:00:00.000,37,VAN,CHEVR,T,52390,9540,29290,20200531.0,109,109,109,370833,T401,T,0224P,0216P,Q,F,41-17,Kissena Blvd,,0,408,F6,, YYYYYY,1000A,1000P,WH,,2009,,0,06,,,,
1452886052,8N90B,NY,OMT,2019-09-18T00:00:00.000,70,TAXI,TOYOT,P,0,0,0,20190430.0,108,108,109,357687,T109,0000,0845A,,Q,,,,,0,408,D,,BBBBBBB,ALL,ALL,YW,0,2015,-,0,,,,,
8734433570,JJX2664,NY,PAS,2019-07-29T00:00:00.000,71,2DSD,INFIN,T,20890,64790,23640,20210707.0,113,113,113,367421,T402,D,0337P,,Q,F,150-33,116th Ave,,0,408,J3,,YYYYYYY,,,GY,,2004,,0,CC1,,,,
8738077358,AE90870,CT,PAS,2019-08-09T00:00:00.000,21,SUBN,SUBAR,T,27790,0,0,88880088.0,0023,23,23,368548,T103,O,0809A,,NY,I,E,Park Ave,3ft N/of E 115th St,0,408,F1,, YYYYYY,0800A,0830A,GREEN,,0,,0,CC1,,,,
4665718878,JDU6970,NY,PAS,2019-09-11T00:00:00.000,36,4DSD,HYUND,V,0,0,0,0E-8,,0,0,0,,,1127A,,QN,,,WB NORTHERN BLVD @ 6,0TH ST,0,1180,B,T,,,,WH,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8708593681,HTP4157,NY,PAS,2019-08-27T00:00:00.000,98,SUBN,JEEP,T,81430,38430,18950,20190804.0,0073,73,73,361268,T301,Y,0309P,,K,F,1894,Sterling Pl,,0,408,N8,,YYYYYYY,,,BL,,2014,,0,SPCL,,,,
8748323718,59682MK,NY,COM,2019-07-19T00:00:00.000,46,REFG,ISUZU,T,21790,12610,15210,20190930.0,0006,6,6,356255,T105,M,1006A,,NY,F,668,Greenwich St,,0,408,D,,YYYYYYY,,,WH,,2011,,0,L,,,,
8720545629,HLE7427,NY,PAS,2019-06-28T00:00:00.000,21,SUBN,JEEP,T,45450,40404,40404,20201013.0,102,102,102,353083,T402,N,0813A,,Q,F,130,Forbell St,,0,408,D1,,  Y  Y,0800A,0930A,WH,,2016,,0,T,,,,
4662599647,FZM1191,NY,PAS,2019-08-14T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0E-8,,0,0,0,,,0107P,,QN,,,WB THOMSON AVE @ 30T,H PL,0,1180,B,T,,,,WH,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8774054582,HYU6356,NY,PAS,2019-09-05T00:00:00.000,21,SUBN,NISSA,T,22080,22680,23030,20200329.0,0060,60,60,361824,T302,E,0823A,,K,O,3111,Brighton 7th St,,0,408,D1,, Y  Y,0800A,0930A,WH,,2018,,0,41,,,,
8568915413,FPR8522,NY,PAS,2019-07-24T00:00:00.000,14,4DSD,BMW,T,44990,35070,35090,20190920.0,0020,20,20,331825,T108,G,0407P,,NY,F,128,West End Ave,,0,408,C,, YYYYY,0400P,0700P,BL,,2019,,0,07,,,,
8755662110,JGH2603,NY,PAS,2019-08-07T00:00:00.000,21,4DSD,NISSA,T,16420,58420,30120,20210310.0,0045,45,45,362641,T201,N,0818A,,BX,F,2889,Buhre Ave,,0,408,D1,, YYYYYY,0800A,0830A,WH,,2016,,0,C,,,,
8557695901,GGH6582,NY,PAS,2019-07-24T00:00:00.000,14,4DSD,BMW,T,7990,0,0,20210429.0,115,115,115,367862,T401,V,0903P,,Q,I,S,31st Ave,5ft W/of 103rd St,0,408,E2,,YYYYYYY,,,BK,,2001,,0,V,,,,
4658389642,HMM8431,NY,PAS,2019-07-12T00:00:00.000,36,SUBN,ROVER,V,0,0,0,0E-8,,0,0,0,,,0826P,,QN,,,EB NORTHERN BLVD @ A,LAMEDA AVE,0,1180,B,T,,,,BK,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8730141461,S69AMH,NJ,PAS,2019-10-17T00:00:00.000,14,4DSD,VOLKS,T,18190,0,0,88880088.0,0019,19,19,355145,T106,J,0146P,,NY,I,N,E 60th St,25ft E/of 5th Ave,0,408,L2,, YYYYYY,0700A,0700P,BLACK,,0,,0,27,,,,
8732180512,88568MA,NY,COM,2019-07-03T00:00:00.000,40,SUBN,CHEVR,T,36190,26890,24690,20200131.0,0026,26,26,347593,T103,BB,1033A,,NY,F,13,W 121st St,,0,408,C4,,YYYYYYY,,,WH,,2014,,0,O,,,,
4011751479,T672512C,NY,OMT,2019-07-26T00:00:00.000,5,4DSD,TOYOT,V,0,0,0,0E-8,,0,0,0,,,1151A,,BX,,,EB E 161ST ST @ GERA,RD AVE,0,1111,C,T,,,,BK,,2015,,0,,BUS LANE VIOLATION,,,
8741610349,HHA2801,NY,PAS,2019-08-06T00:00:00.000,71,4DSD,HONDA,T,19140,25960,25990,20200612.0,103,103,103,345435,T402,Y,0132P,,Q,F,202-12,99th Ave,,0,408,C3,,YYYYYYY,,,GY,,2003,,0,CC1,,,,
8741238680,SQ064874,WV,PAS,2019-09-05T00:00:00.000,37,SUBN,DODGE,T,13610,35150,35170,20200788.0,0020,20,20,362545,T103,L,0828P,0816A,NY,F,2028,Broadway,,20190905,408,I4,, YYYYYY,0800A,1000P,OTHER,,0,,0,F,,,,
8663030502,20471AD,NY,COM,2019-08-14T00:00:00.000,31,VAN,GMC,T,34230,10910,11010,20210831.0,0010,10,10,363131,MTTF,H,0413P,,NY,F,465,W 23rd St,,0,408,I3,, YYYYY,0400P,0700P,MR,,1992,,0,19,,,,
8617954887,XCLE16,NJ,PAS,2019-08-14T00:00:00.000,69,DELV,ISUZU,T,34510,0,0,88880088.0,0014,14,14,363948,T106,M,1123A,,NY,I,S,W 37th St,20ft W/of 6th Ave,0,408,H1,, YYYYY,0600A,0600P,WHITE,,0,,0,06,,,,
8708788534,4267CL,CT,CMB,2019-08-07T00:00:00.000,20,VAN,NISSA,T,10410,0,0,20190088.0,0019,19,19,338894,T103,E,1113A,,NY,I,E,5th Ave,80ft N/of E 70th St,0,408,D,, YYYYY,0700A,0700P,GREY,,0,,0,CC1,,,,
8750311116,FWD8735,NY,PAS,2019-07-06T00:00:00.000,38,4DSD,BMW,T,40930,40230,36080,20200207.0,0070,70,70,357726,T302,P,1231P,,K,F,1450,Flatbush Ave,,0,408,I4,, YYYYYY,0800A,0700P,OTHER,,2018,,0,11,,,,
4664842200,T708676C,NY,OMT,2019-08-30T00:00:00.000,36,4DSD,TOYOT,V,0,40404,40404,0E-8,,0,0,0,,,0249P,,BK,,,SB MILL AVE @ AVE U,,0,1180,B,T,,,,BK,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8715469207,D64JKR,NJ,PAS,2019-07-20T00:00:00.000,31,4DSD,HONDA,T,34610,16920,11010,88880088.0,0010,10,10,353486,T501,A,1006A,,NY,F,492,W 42nd St,,0,408,C,, YYYYYY,1000A,0400P,SILVE,,0,,0,01,,,,
8782303587,HZZ9670,NY,PAS,2019-10-02T00:00:00.000,38,SUBN,TOYOT,T,37290,16740,16890,20200801.0,110,110,110,365341,T401,S,1101A,,Q,O,81-14,Broadway,,0,408,C4,, YYYYYY,0900A,0700P,GY,,2001,,0,39-A,,,,
8662046381,JBB1223,NY,PAS,2019-08-09T00:00:00.000,21,SUBN,HONDA,T,10790,20190,20490,20200702.0,110,110,110,365886,T401,S,1146A,,Q,F,108-14,50th Ave,,0,408,D1,,     Y,1130A,0100P,LTG,,2001,,0,10,,,,
4665959377,GCV6559,NY,PAS,2019-09-13T00:00:00.000,36,SUBN,NISSA,V,0,0,0,0E-8,,0,0,0,,,0455P,,ST,,,SB FATHER CAPODANNO,BLVD @ ALEX CIR,0,1180,B,T,,,,GY,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8732488154,27616MA,NY,COM,2019-10-01T00:00:00.000,20,VAN,CHEVR,T,45470,30790,29290,20210531.0,0001,1,1,347684,T105,C,0857A,,NY,O,104,Wooster St,,0,408,J3,, YYYYY,0800A,0600P,WH,,2011,,0,005,,,,
4657940429,JHE9739,NY,PAS,2019-06-26T00:00:00.000,36,SUBN,BMW,V,0,0,0,0E-8,,0,0,0,,,1009A,,QN,,,EB QUEENS BLVD @ 55T,H ST,0,1180,B,T,,,,BK,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4667595693,DHJ6216,NY,PAS,2019-09-26T00:00:00.000,36,4DSD,TOYOT,V,0,0,0,0E-8,,0,0,0,,,0818P,,BK,,,SB FLATBUSH AVE @ FL,ATLANDS AVE,0,1180,B,T,,,,GY,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8716679090,23121MM,NY,COM,2019-10-26T00:00:00.000,38,VAN,ME/BE,T,8240,37290,8440,20201031.0,114,114,114,356318,T401,J,0132P,,Q,F,32-09,32nd St,,0,408,I4,, YYYYYY,0830A,0700P,WH,,2018,,0,29-P,,,,
1459830982,W68KCM,NJ,PAS,2019-07-05T00:00:00.000,21,SDN,HONDA,S,9880,6480,64730,0E-8,0062,62,0,589383,KS11,0000,1150A,,K,F,1470,66 ST,,0,408,D1,,BBBBYBB,1130A,0100P,RD,0,0,-,0,,,,,
4667082288,HYK9760,NY,PAS,2019-09-25T00:00:00.000,36,4DSD,HONDA,V,0,0,0,0E-8,,0,0,0,,,0315P,,QN,,,EB METROPOLITAN AVE,@ RENTAR PLAZA,0,1180,B,T,,,,RD,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8478234457,2731058,IN,PAS,2019-09-09T00:00:00.000,84,TRAC,FRUEH,T,34630,10510,13610,20190088.0,0014,14,14,353103,T106,X,0642A,,NY,O,118,W 43rd St,,0,408,C,,YYYYYYY,,,WHITE,,0,,0,C,,,,
8721693699,GPK9148,NY,PAS,2019-09-03T00:00:00.000,71,SUBN,CHEVR,T,35310,15710,11710,20200505.0,0020,20,20,363978,T103,C,0307P,,NY,F,119,W 77th St,,0,408,F1,,YYYYYYY,,,BL,,2011,,0,26,,,,
1462365747,HAB1BI,NJ,PAS,2019-09-21T00:00:00.000,21,SDN,ME/BE,S,10880,7430,16880,0E-8,0062,62,0,625050,KS11,0000,0749A,,K,O,2304,86 ST,,0,408,D1,,YYYYYYB,0730A,0800A,BK,0,0,-,0,,,,,
8754173840,HSV4650,NY,PAS,2019-09-26T00:00:00.000,16,SUBN,JEEP,T,11710,36670,36690,20210615.0,0030,30,30,330291,T103,A,0726A,,NY,F,1734,Amsterdam Ave,,0,408,C,, YYYYY,0700A,0100P,GY,,2014,,0,A1,,,,
4662613632,YGX24M,NJ,PAS,2019-08-14T00:00:00.000,36,4 DR,HONDA,V,0,0,0,0E-8,,0,0,0,,,0244P,,ST,,,NB MIDLAND AVE @ MAS,ON AVE,0,1180,B,T,,,,SL,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8785706164,GKZ7966,NY,PAS,2019-10-14T00:00:00.000,37,4DSD,TOYOT,T,16910,29190,30490,20191211.0,0034,34,34,367427,T103,FF,0112P,0106P,NY,F,144,Dyckman St,,0,408,I3,, YYYYYY,0800A,0700P,BL,,1999,,0,62,,,,
